Date,Open,High,Low,Close,High_Low_Diff,Volume
13/05/2022,29030.91016,30924.80273,28782.33008,29283.10352,2142.472656,42841124537
14/05/2022,29285.64258,30192.80273,28702.91016,30101.26563,1489.892578,28579868620
15/05/2022,30098.58594,31308.19141,29527.74023,31305.11328,1780.451172,25835372065
16/05/2022,31304.375,31305.3418,29251.88477,29862.91797,2053.457031,32613897286
17/05/2022,29862.4082,30694.49023,29570.30273,30425.85742,1124.1875,29101473475
18/05/2022,30424.47852,30618.7168,28720.27148,28720.27148,1898.445313,31285268319
19/05/2022,28720.35938,30430.75195,28708.95508,30314.33398,1721.796875,33773447707
20/05/2022,30311.11914,30664.97656,28793.60547,29200.74023,1871.371094,30749382605
21/05/2022,29199.85938,29588.86914,29027.39453,29432.22656,561.47461,17274840442
22/05/2022,29432.47266,30425.86133,29275.18359,30323.72266,1150.677734,21631532270
23/05/2022,30309.39648,30590.58594,28975.56055,29098.91016,1615.025391,31483454557
24/05/2022,29101.125,29774.35547,28786.58984,29655.58594,987.765625,26616506245
25/05/2022,29653.13477,30157.78516,29384.94922,29562.36133,772.835937,27525063551
26/05/2022,29564.77734,29834.16016,28261.90625,29267.22461,1572.253906,36774325352
27/05/2022,29251.14063,29346.94336,28326.61328,28627.57422,1020.330078,36582005748
28/05/2022,28622.625,28814.90039,28554.56641,28814.90039,260.333985,35519577634
29/05/2022,29019.86719,29498.00977,28841.10742,29445.95703,656.902344,18093886409
30/05/2022,29443.36523,31949.63086,29303.57227,31726.39063,2646.058593,39277993274
31/05/2022,31723.86523,32249.86328,31286.1543,31792.31055,963.708984,33538210634
1/06/2022,31792.55469,31957.28516,29501.58789,29799.08008,2455.697265,41135817341
2/06/2022,29794.89063,30604.73438,29652.70508,30467.48828,952.029297,29083562061
3/06/2022,30467.80664,30633.03516,29375.68945,29704.39063,1257.345703,26175547452
4/06/2022,29706.13867,29930.56445,29500.00586,29832.91406,430.558594,16588370958
5/06/2022,29835.11719,30117.74414,29574.44922,29906.66211,543.294922,17264085441
6/06/2022,29910.2832,31693.29102,29894.1875,31370.67188,1799.103516,31947336829
7/06/2022,31371.74219,31489.68359,29311.68359,31155.47852,2178,40770974039
8/06/2022,31151.48047,31253.69141,29944.4043,30214.35547,1309.287109,30242059107
9/06/2022,30215.2793,30609.31055,30020.26563,30111.99805,589.044922,21692004719
10/06/2022,30110.33008,30245.80859,28978.14648,29083.80469,1267.66211,29867476527
11/06/2022,29084.66602,29401.91602,28236.21289,28360.81055,1165.703125,27246574439
12/06/2022,28373.51367,28502.68555,26762.64844,26762.64844,1740.037109,34163220274
13/06/2022,26737.57813,26795.58984,22141.25781,22487.38867,4654.332031,68204556440
14/06/2022,22487.98633,23018.95117,20950.81836,22206.79297,2068.132813,50913575242
15/06/2022,22196.73047,22642.67188,20178.37695,22572.83984,2464.294922,54912007015
16/06/2022,22576.30469,22868.92188,20265.22656,20381.65039,2603.695312,31183975654
17/06/2022,20385.71875,21243.3125,20326.51953,20471.48242,916.792969,27132421514
18/06/2022,20473.42578,20736.04102,17708.62305,19017.64258,3027.417969,42009436760
19/06/2022,19010.90234,20683.82227,18067.15234,20553.27148,2616.669922,35329942625
20/06/2022,20553.37109,20913.32227,19689.16992,20599.53711,1224.152344,30818458597
21/06/2022,20594.29492,21620.62891,20415.0625,20710.59766,1205.566406,28970212744
22/06/2022,20719.41406,20835.75,19848.07813,19987.0293,987.671875,28574793478
23/06/2022,19986.60742,21135.76172,19950.11719,21085.87695,1185.644531,26188097173
24/06/2022,21084.64844,21472.91797,20777.51172,21231.65625,695.40625,24957784918
25/06/2022,21233.60938,21520.91406,20964.58594,21502.33789,556.328125,18372538715
26/06/2022,21496.49414,21783.72461,21016.26953,21027.29492,767.455078,18027170497
27/06/2022,21028.23828,21478.08984,20620.19922,20735.47852,857.890625,20965695707
28/06/2022,20731.54492,21164.42383,20228.8125,20280.63477,935.611328,21381535161
29/06/2022,20281.16992,20364.15625,19937.79102,20104.02344,426.365234,23552740328
30/06/2022,20108.3125,20141.16016,18729.65625,19784.72656,1411.503906,26267239923
1/07/2022,19820.4707,20632.67188,19073.70898,19269.36719,1558.962891,30767551159
2/07/2022,19274.83594,19371.74805,19027.08203,19242.25586,344.666016,18100418740
3/07/2022,19242.0957,19558.26953,18966.95117,19297.07617,591.318359,16390821947
4/07/2022,19297.31445,20258.74805,19063.06641,20231.26172,1195.681641,21594638208
5/07/2022,20225.35352,20635.4668,19341.23242,20190.11523,1294.234375,26715546990
6/07/2022,20194.61914,20595.5293,19823.51172,20548.24609,772.017578,24598943708
7/07/2022,20547.81445,21771.81641,20296.10352,21637.58789,1475.71289,25814972520
8/07/2022,21637.1543,22314.94141,21257.45313,21731.11719,1057.488281,49899834488
9/07/2022,21716.82813,21877.13867,21445.95703,21592.20703,431.181641,29641127858
10/07/2022,21591.08008,21591.08008,20727.12305,20860.44922,863.957031,28688807249
11/07/2022,20856.35352,20856.35352,19924.53906,19970.55664,931.814453,24150249025
12/07/2022,19970.47461,20043.44531,19308.53125,19323.91406,734.914063,25810220018
13/07/2022,19325.97266,20223.05273,18999.95313,20212.07422,1223.099609,33042430345
14/07/2022,20211.4668,20789.89453,19689.25781,20569.91992,1100.636718,31158743333
15/07/2022,20573.15625,21138.24414,20397,20836.32813,741.244141,25905575359
16/07/2022,20834.10352,21514.4043,20518.89844,21190.31641,995.505859,24302954056
17/07/2022,21195.04102,21600.64063,20778.17969,20779.34375,822.460937,22927802083
18/07/2022,20781.91211,22633.0332,20781.91211,22485.68945,1851.121094,39974475562
19/07/2022,22467.84961,23666.96289,21683.40625,23389.43359,1983.556641,48765202697
20/07/2022,23393.19141,24196.81836,23009.94922,23231.73242,1186.86914,42932549127
21/07/2022,23233.20117,23388.32227,22431.14844,23164.62891,957.173828,33631012204
22/07/2022,23163.75195,23671.92773,22603.41602,22714.97852,1068.511718,31421555646
23/07/2022,22706.98438,22977.21094,22002.91016,22465.47852,974.300782,24021799169
24/07/2022,22465.50977,22974.00195,22306.83984,22609.16406,667.162109,23565495303
25/07/2022,22607.15625,22649.12109,21361.64258,21361.70117,1287.478516,35574561406
26/07/2022,21361.12109,21361.12109,20776.81641,21239.75391,584.304688,28624673855
27/07/2022,21244.16992,22986.5293,21070.80664,22930.54883,1915.722656,31758955233
28/07/2022,22933.64063,24110.4707,22722.26563,23843.88672,1388.205078,40212386158
29/07/2022,23845.21289,24294.78711,23481.17383,23804.63281,813.613281,35887249746
30/07/2022,23796.81836,24572.58008,23580.50781,23656.20703,992.072265,28148218301
31/07/2022,23652.07031,24121.64258,23275.70313,23336.89648,845.939453,23553591896
1/08/2022,23336.71875,23464.78711,22890.79688,23314.19922,573.990234,25849159141
2/08/2022,23308.43359,23415.04102,22710.08398,22978.11719,704.957032,28389250717
3/08/2022,22981.30273,23578.65039,22747.83594,22846.50781,830.814453,26288169966
4/08/2022,22848.21484,23198.00977,22485.70117,22630.95703,712.308594,25120229769
5/08/2022,22626.83398,23422.82813,22612.17773,23289.31445,810.650391,28881249043
6/08/2022,23291.42383,23326.5625,22961.2793,22961.2793,365.283203,15978259885
7/08/2022,22963.50586,23359.00977,22894.55664,23175.89063,464.453125,15886817043
8/08/2022,23179.52734,24203.68945,23176.54688,23809.48633,1027.142578,28575544847
9/08/2022,23811.48438,23898.61523,22982,23164.31836,916.615234,23555719219
10/08/2022,23162.89844,24127.41406,22771.51953,23947.64258,1355.894532,32837431722
11/08/2022,23948.3457,24822.62891,23900.99609,23957.5293,921.632812,37127036580
12/08/2022,23957.20313,24412.56641,23657.26563,24402.81836,755.300781,27265804688
13/08/2022,24402.1875,24860.05078,24346.11523,24424.06836,513.935547,22987346289
14/08/2022,24429.05664,24974.91406,24206.25977,24319.33398,768.654297,22994133555
15/08/2022,24318.31641,25135.58984,23839.77539,24136.97266,1295.814453,35123501685
16/08/2022,24126.13672,24228.41602,23733.5,23883.29102,494.916016,27753685646
17/08/2022,23881.31641,24407.05859,23243.35352,23335.99805,1163.705078,30931623076
18/08/2022,23341.03906,23563.83203,23177.60156,23212.73828,386.230468,23747613147
19/08/2022,23213.3125,23213.3125,20868.84766,20877.55273,2344.464844,40509610260
20/08/2022,20872.8418,21350.80664,20856.73047,21166.06055,494.076172,27595671000
21/08/2022,21160.39258,21668.8457,21103.19727,21534.12109,565.648437,23102307723
22/08/2022,21531.46289,21531.46289,20939.18359,21398.9082,592.279297,31666498758
23/08/2022,21401.04492,21646.20313,20955.13867,21528.08789,691.064453,31878280659
24/08/2022,21526.45508,21783.07617,21195.00586,21395.01953,588.070313,31962253368
25/08/2022,21395.45898,21789.63672,21362.44141,21600.9043,427.195313,31028679593
26/08/2022,21596.08594,21804.9082,20199.48242,20260.01953,1605.425781,42326789564
27/08/2022,20262.48047,20340.77539,19890.52344,20041.73828,450.251953,30116729776
28/08/2022,20041.03516,20139.05469,19616.81445,19616.81445,522.240235,24366810591
29/08/2022,19615.1543,20357.46289,19600.78516,20297.99414,756.677735,32637854078
30/08/2022,20298.61133,20542.64453,19617.64063,19796.80859,925.003906,34483360283
31/08/2022,19799.58203,20420.99023,19799.58203,20049.76367,621.408203,33225232872
1/09/2022,20050.49805,20198.39063,19653.96875,20127.14063,544.421875,30182031010
2/09/2022,20126.07227,20401.56836,19814.76563,19969.77148,586.802734,29123998928
3/09/2022,19969.71875,20037.00977,19698.35547,19832.08789,338.654297,23613051457
4/09/2022,19832.4707,19999.68945,19636.81641,19986.71289,362.873047,25245861652
5/09/2022,19988.78906,20031.16016,19673.04688,19812.37109,358.113281,28813460025
6/09/2022,19817.72461,20155.26953,18800.17188,18837.66797,1355.097656,43403978910
7/09/2022,18837.68359,19427.17188,18644.4668,19290.32422,782.705078,35239757134
8/09/2022,19289.94141,19417.35156,19076.71484,19329.83398,340.636719,32194477850
9/09/2022,19328.14063,21439.41016,19310.96289,21381.15234,2128.447265,48469528171
10/09/2022,21376.91211,21760.27539,21168.72266,21680.53906,591.552735,36913738894
11/09/2022,21678.54297,21770.55273,21406.94531,21769.25586,363.607421,34493951963
12/09/2022,21770.14844,22439.18164,21603.89648,22370.44922,835.285157,50212088965
13/09/2022,22371.48047,22673.82031,20062.66992,20296.70703,2611.150391,51091116622
14/09/2022,20184.55469,20467.20117,19793.39648,20241.08984,673.804688,37872380889
15/09/2022,20242.28906,20318.16602,19636.73438,19701.21094,681.431641,36389011503
16/09/2022,19704.00586,19870.62891,19400.07617,19772.58398,470.552734,30123362273
17/09/2022,19777.0332,20162.53125,19777.0332,20127.57617,385.498047,24957448100
18/09/2022,20127.23438,20127.23438,19387.49219,19419.50586,739.742187,31254779144
19/09/2022,19418.57227,19639.48047,18390.31836,19544.12891,1249.16211,40177002624
20/09/2022,19545.5918,19602.45703,18813.45508,18890.78906,789.001953,36791346508
21/09/2022,18891.2832,19674.63086,18290.31445,18547.40039,1384.316406,46363793975
22/09/2022,18534.65039,19456.91016,18415.5918,19413.55078,1041.318359,41135767926
23/09/2022,19412.40039,19464.67188,18617.55273,19297.63867,847.119141,38896078052
24/09/2022,19296.99023,19310.19727,18861.97461,18937.01172,448.222657,26149643168
25/09/2022,18936.31055,19134.73242,18696.46875,18802.09766,438.263672,23359966112
26/09/2022,18803.90039,19274.87305,18721.28516,19222.67188,553.587891,44148798321
27/09/2022,19221.83984,20338.45508,18915.66797,19110.54688,1422.787109,58571439619
28/09/2022,19104.62109,19688.34375,18553.29688,19426.7207,1135.046875,53071298734
29/09/2022,19427.7793,19589.26563,18924.35352,19573.05078,664.912109,41037843771
30/09/2022,19573.43164,20109.84961,19265.66211,19431.78906,844.1875,43975248085
1/10/2022,19431.10547,19471.1543,19231.08203,19312.0957,240.072266,18719537670
2/10/2022,19311.84961,19370.30859,18970.62109,19044.10742,399.6875,20765955327
3/10/2022,19044.06836,19653.54297,19025.22656,19623.58008,628.316406,30484729489
4/10/2022,19623.58398,20380.34375,19523.83984,20336.84375,856.503906,35887278685
5/10/2022,20335.90039,20343.74805,19801.80078,20160.7168,541.947266,33223790572
6/10/2022,20161.03906,20408.39258,19900.08789,19955.44336,508.304687,34711412966
7/10/2022,19957.55859,20041.08594,19395.79297,19546.84961,645.292969,29227315390
8/10/2022,19546.32813,19601.69531,19299.41406,19416.56836,302.28125,16437423167
9/10/2022,19417.47852,19542.53906,19349.25977,19446.42578,193.279297,16837262532
10/10/2022,19446.41602,19515.4668,19102.97852,19141.48438,412.488281,27425022774
11/10/2022,19139,19241.96094,18925.60352,19051.41797,316.357422,28711532910
12/10/2022,19052.64648,19203.19922,19029.75781,19157.44531,173.441406,24950173846
13/10/2022,19156.9668,19453.32813,18319.82227,19382.9043,1133.505859,44219840004
14/10/2022,19382.5332,19889.14648,19115.4082,19185.65625,773.738281,38452356727
15/10/2022,19185.4375,19212.54102,19019.25,19067.63477,193.291016,16192235532
16/10/2022,19068.91406,19389.60352,19068.91406,19268.09375,320.689453,17988916650
17/10/2022,19268.5625,19635.80273,19173.33398,19550.75781,462.46875,27472552998
18/10/2022,19550.4668,19666.99414,19144.76953,19334.41602,522.22461,30580012344
19/10/2022,19335.02734,19348.41602,19127.6875,19139.53516,220.728516,22425387184
20/10/2022,19138.08594,19315.19922,18971.45898,19053.74023,343.740235,24493974420
21/10/2022,19053.20313,19237.38477,18770.9707,19172.46875,466.414063,32459287866
22/10/2022,19172.38086,19248.06836,19132.24414,19208.18945,115.824218,16104440957
23/10/2022,19207.73438,19646.65234,19124.19727,19567.00781,522.455078,22128794335
24/10/2022,19567.76953,19589.125,19206.32422,19345.57227,382.800781,30202235805
25/10/2022,19344.96484,20348.41211,19261.44727,20095.85742,1086.964843,47761524910
26/10/2022,20092.23633,20938.13477,20076.11719,20770.44141,862.017578,58895950537
27/10/2022,20772.80273,20854.04492,20255.37305,20285.83594,598.671875,49625110402
28/10/2022,20287.95703,20724.98047,20086.06836,20595.35156,638.91211,43994715910
29/10/2022,20595.10352,20988.39453,20566.48438,20818.47656,421.910156,40369840645
30/10/2022,20817.98242,20917.00586,20547.46289,20635.60352,369.542968,31486345556
31/10/2022,20633.69531,20795.32031,20287.45898,20495.77344,507.861329,45668466815
1/11/2022,20494.89844,20647.28906,20359.8457,20485.27344,287.44336,39819303159
2/11/2022,20482.95898,20742.81055,20087.13477,20159.50391,655.675781,55552169483
3/11/2022,20162.68945,20382.0957,20086.24023,20209.98828,295.855469,43228750179
4/11/2022,20208.76953,21209.56055,20188.01953,21147.23047,1021.541016,64072727950
5/11/2022,21144.83203,21446.88672,21097.63477,21282.69141,349.251953,37846047609
6/11/2022,21285.05664,21345.37695,20920.19141,20926.48633,425.185547,35082693210
7/11/2022,20924.62109,21053.24609,20489.97266,20602.81641,563.273438,53510852236
8/11/2022,20600.67188,20664.60742,17603.54492,18541.27148,3061.0625,1.18992E+11
9/11/2022,18543.76172,18590.45898,15682.69238,15880.78027,2907.766601,1.02905E+11
10/11/2022,15883.1582,18054.3125,15834.01856,17586.77148,2220.293945,83202283721
11/11/2022,17583.25195,17650.94336,16543.48242,17034.29297,1107.460937,55871616488
12/11/2022,17036.875,17066.67578,16651.77539,16799.18555,414.90039,29717699419
13/11/2022,16799.72266,16920.76563,16320.63477,16353.36523,600.130859,27209183682
14/11/2022,16352.02832,17109.32422,15872.94141,16618.19922,1236.382813,49630243054
15/11/2022,16617.48438,17051.96289,16542.55078,16884.61328,509.41211,36599436183
16/11/2022,16884.3418,16960.29492,16430.11133,16669.43945,530.183594,33925512989
17/11/2022,16670.42578,16726.43945,16460.68359,16687.51758,265.755859,27868914022
18/11/2022,16687.91211,16947.05859,16564.61133,16697.77734,382.447266,26862218609
19/11/2022,16696.2207,16797.87695,16570.41016,16711.54688,227.466797,16106223492
20/11/2022,16712.91992,16746.7793,16248.69238,16291.83203,498.086914,21313378652
21/11/2022,16291.22363,16291.22363,15599.04688,15787.28418,692.176758,37429485518
22/11/2022,15782.30078,16253.04785,15656.60645,16189.76953,596.441407,30726828760
23/11/2022,16195.58887,16638.19336,16170.50293,16610.70703,467.690429,32958875628
24/11/2022,16611.63672,16771.47461,16501.76758,16604.46484,269.707031,26129037414
25/11/2022,16602.26953,16603.31641,16388.4043,16521.8418,214.912109,18678255976
26/11/2022,16521.57617,16666.86328,16416.22852,16464.28125,250.634765,18000008764
27/11/2022,16463.88281,16594.40625,16437.02539,16444.62695,157.380859,20443898509
28/11/2022,16440.22266,16482.93359,16054.53027,16217.32227,428.403321,27743025156
29/11/2022,16217.63965,16522.25781,16139.39648,16444.98242,382.861329,23581685468
30/11/2022,16445.47656,17190.9375,16445.47656,17168.56641,745.460937,29523576583
1/12/2022,17168.00195,17197.49805,16888.38867,16967.13281,309.109375,22895392882
2/12/2022,16968.68359,17088.66016,16877.88086,17088.66016,210.779297,19539705127
3/12/2022,17090.09766,17116.04102,16888.14063,16908.23633,227.900391,16217776704
4/12/2022,16908.16992,17157.76758,16903.43945,17130.48633,254.328125,16824520830
5/12/2022,17128.89453,17378.15234,16922.43164,16974.82617,455.720703,22209086834
6/12/2022,16975.23828,17091.86328,16939.92188,17089.50391,151.941406,19889922369
7/12/2022,17089.50586,17109.37695,16750.55859,16848.12695,358.818359,19675404389
8/12/2022,16847.34961,17267.91602,16788.7832,17233.47461,479.132813,20496603770
9/12/2022,17232.14844,17280.54688,17100.83594,17133.15234,179.710937,20328426366
10/12/2022,17134.2207,17216.82617,17120.68359,17128.72461,96.142578,12706781969
11/12/2022,17129.71094,17245.63477,17091.82031,17104.19336,153.814453,14122486832
12/12/2022,17102.5,17212.56445,16899.39453,17206.4375,313.169922,19617581341
13/12/2022,17206.44141,17930.08594,17111.76367,17781.31836,818.322266,26634741631
14/12/2022,17782.06641,18318.53125,17739.51367,17815.65039,579.017578,25534481470
15/12/2022,17813.64453,17846.74414,17322.58984,17364.86523,524.154297,20964448341
16/12/2022,17364.54688,17505.52539,16584.70117,16647.48438,920.824219,24031608960
17/12/2022,16646.98242,16800.58984,16614.0293,16795.0918,186.560547,14463581825
18/12/2022,16795.60938,16815.38672,16697.82031,16757.97656,117.566406,10924354698
19/12/2022,16759.04102,16807.52734,16398.13672,16439.67969,409.390625,17221074814
20/12/2022,16441.78711,17012.98438,16427.86719,16906.30469,585.117187,22722096615
21/12/2022,16904.52734,16916.80078,16755.91211,16817.53516,160.888672,14882945045
22/12/2022,16818.38086,16866.67383,16592.4082,16830.3418,274.265625,16441573050
23/12/2022,16829.64453,16905.21875,16794.45898,16796.95313,110.759766,15329265213
24/12/2022,16796.97656,16864.70313,16793.52734,16847.75586,71.175781,9744636213
25/12/2022,16847.50586,16860.55469,16755.25391,16841.98633,105.300782,11656379938
26/12/2022,16842.25,16920.12305,16812.36914,16919.80469,107.753906,11886957804
27/12/2022,16919.29102,16959.8457,16642.07227,16717.17383,317.773437,15748580239
28/12/2022,16716.40039,16768.16992,16497.55664,16552.57227,270.613281,17005713920
29/12/2022,16552.32227,16651.75586,16508.68359,16642.3418,143.072265,14472237479
30/12/2022,16641.33008,16643.42773,16408.47461,16602.58594,234.953125,15929162910
31/12/2022,16603.67383,16628.98633,16517.51953,16547.49609,111.466797,11239186456
1/01/2023,16547.91406,16630.43945,16521.23438,16625.08008,109.205078,9244361700
2/01/2023,16625.50977,16759.34375,16572.22852,16688.4707,187.115234,12097775227
3/01/2023,16688.84766,16760.44727,16622.37109,16679.85742,138.076172,13903079207
4/01/2023,16680.20508,16964.58594,16667.76367,16863.23828,296.822266,18421743322
5/01/2023,16863.47266,16884.02148,16790.2832,16836.73633,93.738281,13692758566
6/01/2023,16836.47266,16991.99414,16716.42188,16951.96875,275.572266,14413662913
7/01/2023,16952.11719,16975.01758,16914.19141,16955.07813,60.826172,7714767174
8/01/2023,16954.14648,17091.14453,16924.05078,17091.14453,167.09375,9768827914
9/01/2023,17093.99219,17389.95703,17093.99219,17196.55469,295.964843,18624736866
10/01/2023,17192.94922,17484.7207,17162.99023,17446.29297,321.730469,15808338949
11/01/2023,17446.35938,17934.89648,17337.99414,17934.89648,596.902343,18372283782
12/01/2023,18117.59375,19030.08789,17995.20313,18869.58789,1034.884766,34971338710
13/01/2023,18868.90625,19964.32227,18753.16406,19909.57422,1211.158203,29225029694
14/01/2023,19910.53711,21075.14258,19907.82813,20976.29883,1167.314453,38967784639
15/01/2023,20977.48438,20993.74805,20606.98633,20880.79883,386.761719,19298407543
16/01/2023,20882.22461,21360.875,20715.74609,21169.63281,645.128906,26792494050
17/01/2023,21175.83398,21438.66016,20978.5332,21161.51953,460.126953,24999983362
18/01/2023,21161.05078,21564.50195,20541.54492,20688.78125,1022.957031,30005625418
19/01/2023,20686.74609,21163.01172,20685.38086,21086.79297,477.63086,21152848261
20/01/2023,21085.37305,22692.35742,20919.12695,22676.55273,1773.230469,28799154319
21/01/2023,22677.42773,23282.34766,22511.83398,22777.625,770.513672,32442278429
22/01/2023,22777.98633,23056.73047,22387.90039,22720.41602,668.830078,24746386230
23/01/2023,22721.08789,23126.48633,22654.30469,22934.43164,472.18164,26518700512
24/01/2023,22929.62695,23134.01172,22549.74414,22636.46875,584.267578,26405069715
25/01/2023,22639.26758,23722.09961,22406.07617,23117.85938,1316.023437,30685366709
26/01/2023,23108.95508,23237.07813,22911.37305,23032.77734,325.705078,26357839322
27/01/2023,23030.7168,23417.7207,22654.59375,23078.72852,763.126953,25383335641
28/01/2023,23079.96484,23165.89648,22908.8457,23031.08984,257.050781,14712928379
29/01/2023,23031.44922,23919.89063,22985.07031,23774.56641,934.820312,27423687259
30/01/2023,23774.64844,23789.34766,22657.58203,22840.13867,1131.765625,27205595568
31/01/2023,22840.79688,23225.02148,22765.56836,23139.2832,459.453125,22837828665
1/02/2023,23137.83594,23764.53906,22877.75,23723.76953,886.789063,26683255504
2/02/2023,23720.82422,24167.21094,23468.5957,23471.87109,698.615235,32066936882
3/02/2023,23469.41211,23678.10352,23279.95508,23449.32227,398.148438,27083066007
4/02/2023,23446.32031,23556.94922,23291.79492,23331.84766,265.154297,15639298538
5/02/2023,23332.24805,23423.43555,22841.75977,22955.66602,581.675781,19564262605
6/02/2023,22954.02148,23119.2793,22692.02539,22760.10938,427.253906,23825006542
7/02/2023,22757.26758,23310.97461,22756.25781,23264.29102,554.716796,27187964471
8/02/2023,23263.41602,23367.95898,22731.09766,22939.39844,636.861328,25371367758
9/02/2023,22946.56641,22996.4375,21773.97461,21819.03906,1222.462891,32572572185
10/02/2023,21819.00586,21941.18555,21539.39258,21651.18359,401.792969,27078406594
11/02/2023,21651.8418,21891.41016,21618.44922,21870.875,272.960937,16356226232
12/02/2023,21870.90234,22060.99414,21682.82813,21788.20313,378.166016,17821046406
13/02/2023,21787,21898.41406,21460.08789,21808.10156,438.326172,23918742607
14/02/2023,21801.82227,22293.14063,21632.39453,22220.80469,660.746094,26792596581
15/02/2023,22220.58594,24307.8418,22082.76953,24307.8418,2225.072266,32483312909
16/02/2023,24307.34961,25134.11719,23602.52344,23623.47461,1531.59375,39316664596
17/02/2023,23621.2832,24924.04102,23460.75586,24565.60156,1463.285157,41358451255
18/02/2023,24565.29688,24798.83594,24468.37305,24641.27734,330.462891,19625427158
19/02/2023,24640.02734,25093.05469,24327.64258,24327.64258,765.41211,25555105670
20/02/2023,24336.62305,25020.45898,23927.91016,24829.14844,1092.548828,28987376573
21/02/2023,24833.04883,25126.85156,24200.36328,24436.35352,926.488282,31252098714
22/02/2023,24437.41797,24472.33984,23644.31836,24188.84375,828.021485,30199996781
23/02/2023,24190.71875,24572.08984,23693.91992,23947.49219,878.169922,30476264066
24/02/2023,23946.00781,24103.70508,23007.07227,23198.12695,1096.632812,26811744928
25/02/2023,23200.125,23210.21094,22861.55859,23175.375,348.652344,16100721565
26/02/2023,23174.15039,23654.36719,23084.2207,23561.21289,570.146485,16644534842
27/02/2023,23561.45117,23857.89063,23205.87891,23522.87109,652.011719,22660763494
28/02/2023,23521.83789,23585.38477,23077.65039,23147.35352,507.734375,20535363434
1/03/2023,23150.92969,23880.63281,23088.62695,23646.55078,792.00586,24662841200
2/03/2023,23647.01953,23739.13867,23245.02148,23475.4668,494.117188,20386398516
3/03/2023,23476.63281,23479.34766,22213.23828,22362.67969,1266.109375,26062404610
4/03/2023,22362.92383,22405.17773,22198.98047,22353.34961,206.197265,11166012913
5/03/2023,22354.14453,22613.68555,22307.14258,22435.51367,306.542969,13317001733
6/03/2023,22436.81641,22584.29297,22331.31445,22429.75781,252.978516,17353192895
7/03/2023,22428.32227,22527.41797,22011.26172,22219.76953,516.15625,22765452204
8/03/2023,22216.44141,22268.89648,21708.05078,21718.08008,560.845703,22536575684
9/03/2023,21720.08008,21802.7168,20210.30664,20363.02148,1592.410156,30364664171
10/03/2023,20367.00195,20370.5957,19628.25391,20187.24414,742.341797,39578257695
11/03/2023,20187.87695,20792.52539,20068.66016,20632.41016,723.865235,30180288176
12/03/2023,20628.0293,22185.03125,20448.80664,22163.94922,1736.224609,29279035521
13/03/2023,22156.40625,24550.83789,21918.19922,24197.5332,2632.638672,49466362688
14/03/2023,24201.76563,26514.7168,24081.18359,24746.07422,2433.533203,54622230164
15/03/2023,24770.92578,25240.61523,23964.91016,24375.96094,1275.705078,43655701450
16/03/2023,24373.45703,25190.32617,24225.11133,25052.78906,965.214844,33866061747
17/03/2023,25055.12305,27787.8125,24955.16992,27423.92969,2832.642578,50730261335
18/03/2023,27448.11719,27725.95313,26636.26172,26965.87891,1089.691406,35723036817
19/03/2023,26969.50391,28440.56055,26907.7168,28038.67578,1532.84375,37769448859
20/03/2023,28041.60156,28527.72461,27242.88086,27767.23633,1284.84375,44774027664
21/03/2023,27768.39258,28439.5625,27439.64648,28175.81641,999.916016,36102192830
22/03/2023,28158.7207,28803.33594,26759.99609,27307.4375,2043.339844,33382021890
23/03/2023,27301.95703,28729.84375,27183.36328,28333.97266,1546.480469,24220433689
24/03/2023,28324.11133,28388.4375,27039.26563,27493.28516,1349.171875,25980310960
25/03/2023,27487.33789,27791.82617,27196.23438,27494.70703,595.591797,13383005987
26/03/2023,27495.52344,28178.14453,27445.04688,27994.33008,733.097656,13878363192
27/03/2023,27994.06836,28037.92578,26606.68945,27139.88867,1431.236328,18188895178
28/03/2023,27132.88867,27460.71875,26677.81836,27268.13086,782.900391,17783600385
29/03/2023,27267.03125,28619.54297,27259.66211,28348.44141,1359.88086,20684945906
30/03/2023,28350.14063,29159.90234,27720.16016,28033.5625,1439.742188,22435349951
31/03/2023,28032.26172,28639.89648,27583.71484,28478.48438,1056.18164,19001327598
1/04/2023,28473.33203,28802.45703,28297.17188,28411.03516,505.285156,10876469901
2/04/2023,28462.8457,28518.95898,27884.08789,28199.30859,634.871093,12284641999
3/04/2023,28183.08008,28475.62305,27276.7207,27790.2207,1198.902344,19556501327
4/04/2023,27795.27344,28433.74219,27681.30469,28168.08984,752.4375,15284538859
5/04/2023,28169.72656,28739.23828,27843.76367,28177.98438,895.474609,17052315986
6/04/2023,28175.22656,28178.38477,27738.75977,28044.14063,439.625,13837809380
7/04/2023,28038.9668,28111.59375,27794.03125,27925.85938,317.5625,10861680497
8/04/2023,27920.51367,28159.86328,27883.38672,27947.79492,276.476562,9373255556
9/04/2023,27952.36719,28532.83008,27828.48047,28333.05078,704.349609,12175322951
10/04/2023,28336.02734,29771.46484,28189.27148,29652.98047,1582.19336,19282400094
11/04/2023,29653.67969,30509.08398,29609.30078,30235.05859,899.783203,20121259843
12/04/2023,30231.58203,30462.48047,29725.57422,30139.05273,736.90625,18651929926
13/04/2023,29892.74023,30539.8457,29878.62305,30399.06641,661.222656,17487721001
14/04/2023,30409.5625,31005.60742,30044.49805,30485.69922,961.109375,22659995079
15/04/2023,30490.75,30601.74023,30245.88281,30318.49609,355.857421,11940685378
16/04/2023,30315.97656,30555.53711,30157.83203,30315.35547,397.705078,12854816417
